c host: c3n11
c start: Fri Oct 18 18:40:56 CEST 2019
c arrayjobid: 17567256
c jobid: 17567268
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/beem/exit.5.prop1-func-interl.btor2
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567268.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
   8	: 25	: ... 260 246 217 159 118 68 43 21 749 s: 4853    1408s                     8	: 25	: ... 263 250 219 162 119 71 44 21 749 s: 4963    1436s                     8	: 25	: ... 282 268 233 161 120 72 44 21 749 s: 5007    1459s                     8	: 25	: ... 279 286 260 173 120 73 44 21 749 s: 5067    1478s                     8	: 25	: ... 279 287 261 174 120 73 44 21 749 s: 5081    1483s                     8	: 25	: ... 279 287 261 174 120 73 44 21 749 s: 5075    1486s                     8	: 25	: ... 279 287 261 174 120 73 44 21 749 s: 5124    1508s                     8	: 25	: ... 287 287 261 175 120 73 44 21 749 s: 5142    1515s                     8	: 25	: ... 307 290 261 174 121 73 44 21 749 s: 5178    1531s                     8	: 25	: ... 309 305 286 235 151 75 45 23 750 s: 5314    1562s                     8	: 25	: ... 318 322 288 237 154 77 45 23 750 s: 5349    1571s                     8	: 25	: ... 330 327 289 236 154 78 50 26 750 s: 5386    1580s                     8	: 25	: ... 324 331 295 246 173 78 48 26 751 s: 5415    1591s                     8	: 25	: ... 325 334 300 249 176 81 49 27 752 s: 5436    1595s                     8	: 25	: ... 325 334 300 249 176 81 49 27 752 s: 5436    1596s                  
   8	: 26	: ... 205 199 217 190 161 162 73 47 781 s: 5123    1662s                     8	: 26	: ... 204 197 217 199 163 162 74 48 781 s: 5134    1669s                     8	: 26	: ... 204 197 217 199 163 162 74 47 782 s: 5134    1669s                     8	: 26	: ... 203 197 217 203 166 164 77 50 783 s: 5149    1672s                     8	: 26	: ... 203 197 217 203 166 164 77 50 783 s: 5149    1672s                  
   8	: 27	: ... 190 197 176 170 156 87 48 29 783 s: 5127    1724s                     8	: 27	: ... 189 197 177 170 159 90 49 29 783 s: 5158    1735s                     8	: 27	: ... 210 197 180 172 159 91 49 29 783 s: 5197    1746s                     8	: 27	: ... 209 198 182 173 159 91 49 29 783 s: 5209    1756s                     8	: 27	: ... 209 198 182 174 159 91 49 29 783 s: 5218    1764s                     8	: 27	: ... 217 200 182 174 160 91 49 29 783 s: 5236    1776s                     8	: 27	: ... 229 211 185 174 162 92 49 31 783 s: 5273    1787s                     8	: 27	: ... 229 210 189 180 165 96 50 31 784 s: 5291    1790s                     8	: 27	: ... 236 213 190 178 169 98 52 33 784 s: 5310    1795s                     8	: 27	: ... 231 214 201 196 169 98 51 33 785 s: 5334    1803s                     8	: 27	: ... 231 218 208 199 171 99 53 33 786 s: 5352    1807s                     8	: 27	: ... 231 218 208 199 171 99 53 33 786 s: 5352    1807s                  
   8	: 28	: ... 169 163 156 119 71 39 12 5 1148 s: 5233    1874s                     8	: 28	: ... 188 170 154 121 72 41 13 5 1148 s: 5273    1895s                     8	: 28	: ... 190 173 155 122 74 41 14 5 1148 s: 5328    1926s                     8	: 28	: ... 193 192 157 126 77 44 13 7 1148 s: 5354    1944s                     8	: 28	: ... 192 189 151 122 81 48 33 7 1149 s: 5366    1952s                     8	: 28	: ... 203 211 152 121 83 52 34 8 1149 s: 5406    1966s                     8	: 28	: ... 203 208 154 123 87 53 35 8 1150 s: 5414    1969s                     8	: 28	: ... 213 210 156 123 89 53 36 8 1151 s: 5429    1976s                     8	: 28	: ... 213 210 156 123 89 53 36 8 1151 s: 5429    1976s                  
   8	: 29	: ... 48 44 40 46 47 42 23 10 11 1835 s: 5234    2069s                     8	: 29	: ... 49 44 39 44 54 46 26 12 12 1835 s: 5257    2078s                     8	: 29	: ... 48 42 38 45 55 47 26 12 12 1835 s: 5266    2084s                     8	: 29	: ... 49 42 36 43 49 59 25 11 13 1836 s: 5286    2098s                     8	: 29	: ... 50 47 39 44 50 58 26 12 14 1837 s: 5303    2105s                     8	: 29	: ... 52 48 39 44 51 61 26 12 14 1837 s: 5305    2108s                     8	: 29	: ... 49 46 40 44 52 63 28 13 14 1838 s: 5307    2112s                     8	: 29	: ... 49 46 40 44 52 63 28 13 14 1838 s: 5307    2112s                  
   8	: 30	: ... 36 39 32 36 42 41 23 14 5 1870 s: 5257    2163s                     8	: 30	: ... 38 40 33 37 43 44 26 16 6 1870 s: 5303    2179s                     8	: 30	: ... 47 40 35 38 44 43 25 15 7 1871 s: 5331    2190s                     8	: 30	: ... 51 44 46 42 53 41 28 16 8 1872 s: 5367    2204s                     8	: 30	: ... 53 52 46 44 54 42 26 17 11 1873 s: 5388    2212s                     8	: 30	: ... 53 52 46 44 54 42 26 17 11 1873 s: 5388    2212s                  
   8	: 31	: ... 32 34 31 35 30 38 38 13 7 1954 s: 5331    2268s                     8	: 31	: ... 32 34 31 35 30 38 38 13 7 1954 s: 5331    2269s                  
   8	: 32	: ... 32 34 31 35 30 38 38 13 7 3 1951 s: 5331    2322s                     8	: 32	: ... 32 34 31 35 30 38 38 13 7 3 1951 s: 5338    2327s                     8	: 32	: ... 34 35 32 37 31 38 38 13 7 3 1951 s: 5349    2335s                     8	: 32	: ... 34 35 32 35 32 39 39 15 8 3 1951 s: 5373    2345s                     8	: 32	: ... 36 36 32 35 32 39 39 15 8 3 1951 s: 5381    2352s                     8	: 32	: ... 43 36 33 35 33 39 39 15 8 3 1951 s: 5405    2365s                     8	: 32	: ... 55 45 35 38 33 41 41 16 8 3 1951 s: 5440    2386s                     8	: 32	: ... 49 36 38 30 37 38 21 53 5 1952 s: 5475    2444s                     8	: 32	: ... 45 35 36 27 33 46 48 53 6 1953 s: 5494    2465s                     8	: 32	: ... 44 31 33 25 30 40 45 54 13 1992 s: 5517    2488s                     8	: 32	: ... 44 31 33 25 30 40 45 54 13 1992 s: 5517    2488s                  
   8	: 33	: ... 15 14 12 8 12 17 22 14 8 4 2235 s: 5402    2560s                     8	: 33	: ... 15 14 11 9 13 17 22 15 11 5 2235 s: 5426    2567s                     8	: 33	: ... 13 14 12 9 13 18 22 15 11 5 2235 s: 5433    2576s                     8	: 33	: ... 14 14 12 9 11 16 21 15 9 6 2236 s: 5440    2586s                     8	: 33	: ... 12 23 12 11 11 17 19 12 6 8 2245 s: 5454    2595s                     8	: 33	: ... 12 23 12 11 11 17 19 12 6 7 2246 s: 5454    2596s                     8	: 33	: ... 12 23 12 11 11 17 19 12 6 7 2246 s: 5454    2596s                  
   8	: 33	: ... 6 7 3 2 0 149 17 19 12 6 7 2246 s: 5435    2636s                  
      Result        Time        Mem.       #Refs           
                     sec          MB                       
           h     2647.59        1525           8

@  1806s  (total 10 workers using 22133 MB)
@  1817s  (total 10 workers using 22274 MB)
@  1828s  (total 10 workers using 22421 MB)
@  1839s  (total 10 workers using 22532 MB)
@  1850s  (total 10 workers using 22688 MB)
@  1860s  (total 10 workers using 22986 MB)
@  1872s  (total 10 workers using 23104 MB)
@  1882s  (total 10 workers using 23160 MB)
@  1893s  (total 10 workers using 23265 MB)
@  1904s  (total 10 workers using 23426 MB)
@  1915s  (total 10 workers using 23680 MB)
@  1926s  (total 10 workers using 23718 MB)
@  1937s  (total 10 workers using 23775 MB)
@  1948s  (total 10 workers using 23897 MB)
@  1959s  (total 10 workers using 24167 MB)
@  1970s  (total 10 workers using 24241 MB)
@  1981s  (total 10 workers using 24322 MB)
@  1992s  (total 10 workers using 24567 MB)
@  2003s  (total 10 workers using 24841 MB)
@  2013s  (total 10 workers using 24754 MB)
@  2024s  (total 10 workers using 24970 MB)
@  2035s  (total 10 workers using 25079 MB)
@  2046s  (total 10 workers using 25316 MB)
@  2057s  (total 10 workers using 25300 MB)
@  2068s  (total 10 workers using 25389 MB)
@  2079s  (total 10 workers using 25560 MB)
@  2090s  (total 10 workers using 25767 MB)
@  2101s  (total 10 workers using 25805 MB)
@  2112s  (total 10 workers using 25870 MB)
@  2123s  (total 10 workers using 26045 MB)
@  2134s  (total 10 workers using 26085 MB)
@  2145s  (total 10 workers using 26333 MB)
@  2156s  (total 10 workers using 26360 MB)
@  2167s  (total 10 workers using 26490 MB)
@  2178s  (total 10 workers using 26742 MB)
@  2188s  (total 10 workers using 26655 MB)
@  2199s  (total 10 workers using 26731 MB)
@  2210s  (total 10 workers using 27143 MB)
@  2221s  (total 10 workers using 27019 MB)
@  2232s  (total 10 workers using 27096 MB)
@  2243s  (total 10 workers using 27363 MB)
@  2254s  (total 10 workers using 27504 MB)
@  2265s  (total 10 workers using 27663 MB)
@  2276s  (total 10 workers using 27994 MB)
@  2287s  (total 10 workers using 27933 MB)
@  2298s  (total 10 workers using 28066 MB)
@  2309s  (total 10 workers using 28314 MB)
@  2319s  (total 10 workers using 28333 MB)
@  2331s  (total 10 workers using 28524 MB)
@  2341s  (total 10 workers using 28669 MB)
@  2352s  (total 10 workers using 29120 MB)
@  2363s  (total 10 workers using 29357 MB)
@  2374s  (total 10 workers using 29422 MB)
@  2385s  (total 10 workers using 29669 MB)
@  2396s  (total 10 workers using 29690 MB)
@  2407s  (total 10 workers using 29770 MB)
@  2418s  (total 10 workers using 29995 MB)
@  2429s  (total 10 workers using 30184 MB)
@  2440s  (total 10 workers using 30470 MB)
@  2451s  (total 10 workers using 30581 MB)
@  2462s  (total 10 workers using 30702 MB)
@  2472s  (total 10 workers using 30947 MB)
@  2483s  (total 10 workers using 30957 MB)
@  2494s  (total 10 workers using 31367 MB)
@  2505s  (total 10 workers using 31390 MB)
@  2516s  (total 10 workers using 31508 MB)
@  2527s  (total 10 workers using 31794 MB)
@  2538s  (total 10 workers using 31773 MB)
@  2549s  (total 10 workers using 31970 MB)
@  2560s  (total 10 workers using 32166 MB)
@  2571s  (total 10 workers using 32246 MB)
@  2582s  (total 10 workers using 32519 MB)
@  2593s  (total 10 workers using 32651 MB)
@  2604s  (total 10 workers using 32787 MB)
@  2615s  (total 10 workers using 32862 MB)
@  2626s  (total 10 workers using 33031 MB)
@  2637s  (total 10 workers using 33218 MB)
@  2647s  (total 10 workers using 33442 MB)
@  2659s  (total 10 workers using 33536 MB)
@  2669s  (total 10 workers using 33786 MB)
@  2680s  (total 10 workers using 33750 MB)
@  2691s  (total 10 workers using 34106 MB)
@  2698s  (worker 8 finished with result safe) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  2698s  (worker 8 output)
@  2698s  (stopping all workers)
@  2698s  (copied results from worker 8 in /tmp//pr_test)
@  2698s  [0;30;47m(proof race finished with answer safe in 2697.96 seconds)[m
unsat
b0
c done
