c host: c3n18
c start: Fri Oct 18 18:42:44 CEST 2019
c arrayjobid: 17567256
c jobid: 17567353
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/mann/data-integrity/unsafe/arbitrated_top_n2_w128_d64_e0.btor2
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567353.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   294s  (total 11 workers using 4257 MB)
@   305s  (total 11 workers using 4335 MB)
@   316s  (total 11 workers using 4380 MB)
@   327s  (total 11 workers using 4411 MB)
@   338s  (total 11 workers using 4468 MB)
@   349s  (total 11 workers using 4544 MB)
@   360s  (total 11 workers using 4647 MB)
@   371s  (total 11 workers using 4671 MB)
@   382s  (total 11 workers using 4941 MB)
@   393s  (total 11 workers using 4908 MB)
@   404s  (total 11 workers using 5028 MB)
@   415s  (total 11 workers using 5054 MB)
@   427s  (total 11 workers using 5039 MB)
@   438s  (total 11 workers using 5050 MB)
@   449s  (total 11 workers using 5042 MB)
@   460s  (total 11 workers using 5064 MB)
@   471s  (total 11 workers using 5093 MB)
@   482s  (total 11 workers using 5151 MB)
@   493s  (total 11 workers using 5167 MB)
@   504s  (total 11 workers using 5252 MB)
@   515s  (total 11 workers using 5360 MB)
@   526s  (total 11 workers using 5495 MB)
@   537s  (total 11 workers using 5545 MB)
@   548s  (total 11 workers using 5588 MB)
@   559s  (total 11 workers using 5615 MB)
@   570s  (total 11 workers using 5682 MB)
@   581s  (total 11 workers using 5758 MB)
@   592s  (total 11 workers using 5961 MB)
@   603s  (total 11 workers using 5927 MB)
@   614s  (total 11 workers using 5991 MB)
@   626s  (total 11 workers using 6040 MB)
@   636s  (total 11 workers using 6066 MB)
@   648s  (total 11 workers using 6338 MB)
@   659s  (total 11 workers using 6380 MB)
@   670s  (total 11 workers using 6376 MB)
@   681s  (total 11 workers using 6408 MB)
@   692s  (total 11 workers using 6549 MB)
@   703s  (total 11 workers using 6617 MB)
@   714s  (total 11 workers using 6727 MB)
@   725s  (total 11 workers using 6733 MB)
@   736s  (total 11 workers using 6782 MB)
@   747s  (total 11 workers using 6801 MB)
@   758s  (total 11 workers using 6848 MB)
@   769s  (total 11 workers using 6857 MB)
@   780s  (total 11 workers using 6883 MB)
@   791s  (total 11 workers using 6948 MB)
@   802s  (total 11 workers using 6962 MB)
@   813s  (total 11 workers using 7137 MB)
@   824s  (total 11 workers using 7107 MB)
@   835s  (total 11 workers using 7114 MB)
@   846s  (total 11 workers using 7136 MB)
@   857s  (total 11 workers using 7219 MB)
@   868s  (total 11 workers using 7235 MB)
@   879s  (total 11 workers using 7310 MB)
@   890s  (total 11 workers using 7350 MB)
@   901s  (total 11 workers using 7311 MB)
@   912s  (total 11 workers using 7397 MB)
@   923s  (total 11 workers using 7419 MB)
@   934s  (total 11 workers using 7446 MB)
@   945s  (total 11 workers using 7386 MB)
@   956s  (total 11 workers using 7422 MB)
@   967s  (total 11 workers using 7564 MB)
@   978s  (total 11 workers using 7567 MB)
@   989s  (total 11 workers using 7688 MB)
@  1001s  (total 11 workers using 7717 MB)
@  1011s  (total 11 workers using 7843 MB)
@  1023s  (total 11 workers using 7868 MB)
@  1033s  (total 11 workers using 7869 MB)
@  1045s  (total 11 workers using 7881 MB)
@  1055s  (total 11 workers using 7915 MB)
@  1067s  (total 11 workers using 8029 MB)
@  1078s  (total 11 workers using 8090 MB)
@  1089s  (total 11 workers using 8096 MB)
@  1100s  (total 11 workers using 8120 MB)
@  1111s  (total 11 workers using 8137 MB)
@  1122s  (total 11 workers using 8147 MB)
@  1133s  (total 11 workers using 8148 MB)
@  1144s  (total 11 workers using 8248 MB)
@  1155s  (total 11 workers using 8264 MB)
@  1166s  (total 11 workers using 8379 MB)
@  1177s  (total 11 workers using 8379 MB)
@  1188s  (total 11 workers using 8404 MB)
@  1199s  (total 11 workers using 8545 MB)
@  1210s  (total 11 workers using 8554 MB)
@  1221s  (total 11 workers using 8524 MB)
@  1232s  (total 11 workers using 8408 MB)
@  1243s  (total 11 workers using 8430 MB)
@  1254s  (total 11 workers using 8445 MB)
@  1265s  (total 11 workers using 8445 MB)
@  1276s  (total 11 workers using 8455 MB)
@  1287s  (total 11 workers using 8455 MB)
@  1298s  (total 11 workers using 8455 MB)
@  1309s  (total 11 workers using 8455 MB)
@  1320s  (total 11 workers using 8455 MB)
@  1331s  (total 11 workers using 8455 MB)
@  1342s  (total 11 workers using 8541 MB)
@  1353s  (total 11 workers using 8607 MB)
@  1364s  (total 11 workers using 8606 MB)
@  1375s  (total 11 workers using 8636 MB)
@  1386s  (total 11 workers using 8669 MB)
@  1397s  (total 11 workers using 8772 MB)
@  1408s  (total 11 workers using 8694 MB)
@  1419s  (total 11 workers using 8652 MB)
@  1430s  (total 11 workers using 8687 MB)
@  1441s  (total 11 workers using 8689 MB)
@  1452s  (total 11 workers using 8791 MB)
@  1463s  (total 11 workers using 8802 MB)
@  1474s  (total 11 workers using 8769 MB)
@  1485s  (total 11 workers using 8822 MB)
@  1496s  (total 11 workers using 8859 MB)
@  1507s  (total 11 workers using 8928 MB)
@  1518s  (total 11 workers using 8982 MB)
@  1529s  (total 11 workers using 9280 MB)
@  1540s  (total 11 workers using 9387 MB)
@  1551s  (total 11 workers using 9415 MB)
@  1562s  (total 11 workers using 9507 MB)
@  1573s  (total 11 workers using 9576 MB)
@  1584s  (total 11 workers using 9729 MB)
@  1595s  (total 11 workers using 9705 MB)
@  1606s  (total 11 workers using 9705 MB)
@  1617s  (total 11 workers using 9678 MB)
@  1628s  (total 11 workers using 9678 MB)
@  1639s  (total 11 workers using 9540 MB)
@  1650s  (total 11 workers using 9540 MB)
@  1661s  (total 11 workers using 9540 MB)
@  1672s  (total 11 workers using 9526 MB)
@  1683s  (total 11 workers using 9525 MB)
@  1694s  (total 11 workers using 9525 MB)
@  1705s  (total 11 workers using 9525 MB)
@  1716s  (total 11 workers using 9782 MB)
@  1727s  (total 11 workers using 9703 MB)
@  1738s  (total 11 workers using 9703 MB)
@  1749s  (total 11 workers using 9721 MB)
@  1760s  (total 11 workers using 9731 MB)
@  1771s  (total 11 workers using 9744 MB)
@  1782s  (total 11 workers using 9762 MB)
@  1793s  (total 11 workers using 9721 MB)
@  1804s  (total 11 workers using 9806 MB)
@  1815s  (total 11 workers using 9808 MB)
@  1826s  (total 11 workers using 9727 MB)
@  1838s  (total 11 workers using 9789 MB)
@  1848s  (total 11 workers using 9800 MB)
@  1860s  (total 11 workers using 9915 MB)
@  1870s  (total 11 workers using 9915 MB)
@  1882s  (total 11 workers using 9915 MB)
@  1892s  (total 11 workers using 9932 MB)
@  1904s  (total 11 workers using 10039 MB)
@  1914s  (total 11 workers using 10040 MB)
@  1926s  (total 11 workers using 10040 MB)
@  1936s  (total 11 workers using 10087 MB)
@  1948s  (total 11 workers using 10087 MB)
@  1959s  (total 11 workers using 10087 MB)
@  1970s  (total 11 workers using 10087 MB)
@  1981s  (total 11 workers using 10087 MB)
@  1992s  (total 11 workers using 10087 MB)
@  2003s  (total 11 workers using 10109 MB)
@  2014s  (total 11 workers using 10111 MB)
@  2025s  (total 11 workers using 10159 MB)
@  2036s  (total 11 workers using 10159 MB)
@  2047s  (total 11 workers using 10159 MB)
@  2058s  (total 11 workers using 10035 MB)
@  2069s  (total 11 workers using 10066 MB)
@  2080s  (total 11 workers using 10107 MB)
@  2091s  (total 11 workers using 10107 MB)
@  2102s  (total 11 workers using 10107 MB)
@  2113s  (total 11 workers using 10107 MB)
@  2124s  (total 11 workers using 10113 MB)
@  2135s  (total 11 workers using 10113 MB)
@  2146s  (total 11 workers using 10114 MB)
@  2157s  (total 11 workers using 10114 MB)
@  2168s  (total 11 workers using 10119 MB)
@  2179s  (total 11 workers using 10193 MB)
@  2190s  (total 11 workers using 10206 MB)
@  2201s  (total 11 workers using 10324 MB)
@  2212s  (total 11 workers using 10371 MB)
@  2223s  (total 11 workers using 10385 MB)
@  2234s  (total 11 workers using 10385 MB)
@  2245s  (total 11 workers using 10385 MB)
@  2256s  (total 11 workers using 10385 MB)
@  2267s  (total 11 workers using 10385 MB)
@  2278s  (total 11 workers using 10415 MB)
@  2289s  (total 11 workers using 10438 MB)
@  2300s  (total 11 workers using 10505 MB)
@  2311s  (total 11 workers using 10562 MB)
@  2323s  (total 11 workers using 10569 MB)
@  2333s  (total 11 workers using 10646 MB)
@  2345s  (total 11 workers using 10646 MB)
@  2355s  (total 11 workers using 10646 MB)
@  2367s  (total 11 workers using 10648 MB)
@  2377s  (total 11 workers using 10648 MB)
@  2389s  (total 11 workers using 10648 MB)
@  2400s  (total 11 workers using 10648 MB)
@  2411s  (total 11 workers using 10648 MB)
@  2422s  (total 11 workers using 10661 MB)
@  2433s  (total 11 workers using 10707 MB)
@  2444s  (total 11 workers using 10684 MB)
@  2455s  (total 11 workers using 10686 MB)
@  2466s  (total 11 workers using 10688 MB)
@  2477s  (total 11 workers using 10574 MB)
@  2488s  (total 11 workers using 10611 MB)
@  2499s  (total 11 workers using 10616 MB)
@  2510s  (total 11 workers using 10617 MB)
@  2521s  (total 11 workers using 10621 MB)
@  2532s  (total 11 workers using 10628 MB)
@  2543s  (total 11 workers using 10631 MB)
@  2554s  (total 11 workers using 10634 MB)
@  2565s  (total 11 workers using 10618 MB)
@  2576s  (total 11 workers using 10736 MB)
@  2587s  (total 11 workers using 10791 MB)
@  2598s  (total 11 workers using 10741 MB)
@  2609s  (total 11 workers using 10785 MB)
@  2620s  (total 11 workers using 10748 MB)
@  2631s  (total 11 workers using 10794 MB)
@  2642s  (total 11 workers using 10834 MB)
@  2653s  (total 11 workers using 10835 MB)
@  2664s  (total 11 workers using 10870 MB)
@  2675s  (total 11 workers using 10872 MB)
@  2686s  (total 11 workers using 10873 MB)
@  2697s  (total 11 workers using 10902 MB)
@  2708s  (total 11 workers using 10921 MB)
@  2719s  (total 11 workers using 10928 MB)
@  2730s  (total 11 workers using 10942 MB)
@  2742s  (total 11 workers using 10954 MB)
@  2752s  (total 11 workers using 10956 MB)
@  2764s  (total 11 workers using 10840 MB)
@  2774s  (total 11 workers using 10839 MB)
@  2786s  (total 11 workers using 10840 MB)
@  2796s  (total 11 workers using 10842 MB)
@  2808s  (total 11 workers using 10842 MB)
@  2819s  (total 11 workers using 10842 MB)
@  2830s  (total 11 workers using 10842 MB)
@  2841s  (total 11 workers using 10912 MB)
@  2852s  (total 11 workers using 10827 MB)
@  2863s  (total 11 workers using 10827 MB)
@  2874s  (total 11 workers using 10858 MB)
@  2885s  (total 11 workers using 10986 MB)
@  2896s  (total 11 workers using 10986 MB)
@  2907s  (total 11 workers using 11002 MB)
@  2918s  (total 11 workers using 11003 MB)
@  2929s  (total 11 workers using 11009 MB)
@  2940s  (total 11 workers using 11068 MB)
@  2951s  (total 11 workers using 11074 MB)
@  2962s  (total 11 workers using 11291 MB)
@  2973s  (total 11 workers using 11291 MB)
@  2984s  (total 11 workers using 11290 MB)
@  2995s  (total 11 workers using 11296 MB)
@  3006s  (total 11 workers using 11351 MB)
@  3017s  (total 11 workers using 11355 MB)
@  3028s  (total 11 workers using 11385 MB)
@  3039s  (total 11 workers using 11422 MB)
@  3050s  (total 11 workers using 11437 MB)
@  3061s  (total 11 workers using 11506 MB)
@  3072s  (total 11 workers using 11518 MB)
@  3083s  (total 11 workers using 11533 MB)
@  3094s  (total 11 workers using 11550 MB)
@  3105s  (total 11 workers using 11604 MB)
@  3116s  (total 11 workers using 11588 MB)
@  3127s  (total 11 workers using 11591 MB)
@  3138s  (total 11 workers using 11576 MB)
@  3149s  (total 11 workers using 11608 MB)
@  3160s  (total 11 workers using 11642 MB)
@  3171s  (total 11 workers using 11688 MB)
@  3182s  (total 11 workers using 11746 MB)
@  3193s  (total 11 workers using 11804 MB)
@  3204s  (total 11 workers using 11814 MB)
@  3215s  (total 11 workers using 11831 MB)
@  3226s  (total 11 workers using 11883 MB)
@  3237s  (total 11 workers using 11884 MB)
@  3248s  (total 11 workers using 11961 MB)
@  3259s  (total 11 workers using 11974 MB)
@  3270s  (total 11 workers using 11996 MB)
@  3281s  (total 11 workers using 12009 MB)
@  3293s  (total 11 workers using 12019 MB)
@  3303s  (total 11 workers using 12035 MB)
@  3315s  (total 11 workers using 12291 MB)
@  3325s  (total 11 workers using 12303 MB)
@  3337s  (total 11 workers using 12316 MB)
@  3347s  (total 11 workers using 12329 MB)
@  3359s  (total 11 workers using 12363 MB)
@  3370s  (total 11 workers using 12375 MB)
@  3381s  (total 11 workers using 12392 MB)
@  3392s  (total 11 workers using 12402 MB)
@  3403s  (total 11 workers using 12361 MB)
@  3414s  (total 11 workers using 12374 MB)
@  3425s  (total 11 workers using 12387 MB)
@  3436s  (total 11 workers using 12401 MB)
@  3447s  (total 11 workers using 12411 MB)
@  3458s  (total 11 workers using 12423 MB)
@  3469s  (total 11 workers using 12463 MB)
@  3480s  (total 11 workers using 12533 MB)
@  3491s  (total 11 workers using 12535 MB)
@  3502s  (total 11 workers using 12553 MB)
@  3513s  (total 11 workers using 12601 MB)
@  3524s  (total 11 workers using 12633 MB)
@  3535s  (total 11 workers using 12699 MB)
@  3546s  (total 11 workers using 12894 MB)
@  3554s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3554s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3554s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3554s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3554s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3554s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3557s  (total 5 workers using 4518 MB)
@  3567s  (total 5 workers using 4518 MB)
@  3573s  (stopping all workers)
@  3574s  (worker 2 finished with result unknown) python3 avr.py
@  3574s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3574s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3574s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3574s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3574s  (copied results from worker 0 in /tmp//pr_test)
@  3574s  [0;30;47m(proof race finished with answer unknown in 3573.88 seconds)[m
unknown
c done
