c host: c3n07
c start: Fri Oct 18 19:06:01 CEST 2019
c arrayjobid: 17567256
c jobid: 17567378
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/mann/data-integrity/unsafe/circular_pointer_top_w8_d128_e0.btor2
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567378.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   305s  (total 11 workers using 3944 MB)
@   316s  (total 11 workers using 3999 MB)
@   327s  (total 11 workers using 4070 MB)
@   338s  (total 11 workers using 4095 MB)
@   349s  (total 11 workers using 4151 MB)
@   360s  (total 11 workers using 4178 MB)
@   371s  (total 11 workers using 4239 MB)
@   382s  (total 11 workers using 4380 MB)
@   393s  (total 11 workers using 4500 MB)
@   404s  (total 11 workers using 4608 MB)
@   415s  (total 11 workers using 4675 MB)
@   426s  (total 11 workers using 4704 MB)
@   437s  (total 11 workers using 4736 MB)
@   448s  (total 11 workers using 4766 MB)
@   459s  (total 11 workers using 4807 MB)
@   470s  (total 11 workers using 4848 MB)
@   481s  (total 11 workers using 4920 MB)
@   492s  (total 11 workers using 4972 MB)
@   503s  (total 11 workers using 4993 MB)
@   514s  (total 11 workers using 5029 MB)
@   525s  (total 11 workers using 5112 MB)
@   536s  (total 11 workers using 5180 MB)
@   547s  (total 11 workers using 5206 MB)
@   558s  (total 11 workers using 5211 MB)
@   569s  (total 11 workers using 5241 MB)
@   580s  (total 11 workers using 5256 MB)
@   591s  (total 11 workers using 5295 MB)
@   602s  (total 11 workers using 5315 MB)
@   613s  (total 11 workers using 5478 MB)
@   624s  (total 11 workers using 5528 MB)
@   635s  (total 11 workers using 5550 MB)
@   646s  (total 11 workers using 5636 MB)
@   657s  (total 11 workers using 5631 MB)
@   669s  (total 11 workers using 5640 MB)
@   679s  (total 11 workers using 5691 MB)
@   691s  (total 11 workers using 5748 MB)
@   701s  (total 11 workers using 5787 MB)
@   713s  (total 11 workers using 5814 MB)
@   724s  (total 11 workers using 5908 MB)
@   735s  (total 11 workers using 5928 MB)
@   746s  (total 11 workers using 6001 MB)
@   757s  (total 11 workers using 6023 MB)
@   768s  (total 11 workers using 6101 MB)
@   779s  (total 11 workers using 6125 MB)
@   790s  (total 11 workers using 6148 MB)
@   801s  (total 11 workers using 6164 MB)
@   812s  (total 11 workers using 6165 MB)
@   823s  (total 11 workers using 6175 MB)
@   834s  (total 11 workers using 6219 MB)
@   845s  (total 11 workers using 6260 MB)
@   856s  (total 11 workers using 6351 MB)
@   867s  (total 11 workers using 6453 MB)
@   878s  (total 11 workers using 6600 MB)
@   889s  (total 11 workers using 6637 MB)
@   900s  (total 11 workers using 6685 MB)
@   912s  (total 11 workers using 6698 MB)
@   922s  (total 11 workers using 6700 MB)
@   934s  (total 11 workers using 6729 MB)
@   945s  (total 11 workers using 6750 MB)
@   956s  (total 11 workers using 6758 MB)
@   967s  (total 11 workers using 6795 MB)
@   978s  (total 11 workers using 6796 MB)
@   989s  (total 11 workers using 6918 MB)
@  1000s  (total 11 workers using 6927 MB)
@  1011s  (total 11 workers using 6956 MB)
@  1022s  (total 11 workers using 6983 MB)
@  1033s  (total 11 workers using 7023 MB)
@  1044s  (total 11 workers using 7075 MB)
@  1055s  (total 11 workers using 7101 MB)
@  1066s  (total 11 workers using 7104 MB)
@  1077s  (total 11 workers using 7235 MB)
@  1088s  (total 11 workers using 7205 MB)
@  1099s  (total 11 workers using 7257 MB)
@  1110s  (total 11 workers using 7223 MB)
@  1121s  (total 11 workers using 7249 MB)
@  1132s  (total 11 workers using 7258 MB)
@  1143s  (total 11 workers using 7285 MB)
@  1154s  (total 11 workers using 7330 MB)
@  1165s  (total 11 workers using 7398 MB)
@  1176s  (total 11 workers using 7423 MB)
@  1187s  (total 11 workers using 7367 MB)
@  1198s  (total 11 workers using 7480 MB)
@  1209s  (total 11 workers using 7489 MB)
@  1220s  (total 11 workers using 7493 MB)
@  1231s  (total 11 workers using 7523 MB)
@  1242s  (total 11 workers using 7545 MB)
@  1253s  (total 11 workers using 7537 MB)
@  1264s  (total 11 workers using 7575 MB)
@  1275s  (total 11 workers using 7622 MB)
@  1286s  (total 11 workers using 7612 MB)
@  1297s  (total 11 workers using 7666 MB)
@  1308s  (total 11 workers using 7723 MB)
@  1319s  (total 11 workers using 7748 MB)
@  1331s  (total 11 workers using 7762 MB)
@  1341s  (total 11 workers using 7791 MB)
@  1353s  (total 11 workers using 7791 MB)
@  1363s  (total 11 workers using 7809 MB)
@  1375s  (total 11 workers using 7857 MB)
@  1386s  (total 11 workers using 7862 MB)
@  1397s  (total 11 workers using 7902 MB)
@  1408s  (total 11 workers using 8025 MB)
@  1419s  (total 11 workers using 8052 MB)
@  1430s  (total 11 workers using 8050 MB)
@  1441s  (total 11 workers using 8099 MB)
@  1452s  (total 11 workers using 8099 MB)
@  1463s  (total 11 workers using 8107 MB)
@  1474s  (total 11 workers using 8112 MB)
@  1485s  (total 11 workers using 8123 MB)
@  1496s  (total 11 workers using 8121 MB)
@  1507s  (total 11 workers using 8167 MB)
@  1518s  (total 11 workers using 8168 MB)
@  1529s  (total 11 workers using 8168 MB)
@  1540s  (total 11 workers using 8168 MB)
@  1551s  (total 11 workers using 8168 MB)
@  1562s  (total 11 workers using 8219 MB)
@  1573s  (total 11 workers using 8209 MB)
@  1584s  (total 11 workers using 8252 MB)
@  1589s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  1595s  (total 10 workers using 6938 MB)
@  1606s  (total 10 workers using 6950 MB)
@  1617s  (total 10 workers using 6984 MB)
@  1628s  (total 10 workers using 6997 MB)
@  1639s  (total 10 workers using 7038 MB)
@  1650s  (total 10 workers using 6967 MB)
@  1661s  (total 10 workers using 7027 MB)
@  1671s  (total 10 workers using 7042 MB)
@  1682s  (total 10 workers using 7063 MB)
@  1693s  (total 10 workers using 7090 MB)
@  1704s  (total 10 workers using 7123 MB)
@  1715s  (total 10 workers using 7128 MB)
@  1726s  (total 10 workers using 7141 MB)
@  1737s  (total 10 workers using 7162 MB)
@  1748s  (total 10 workers using 7162 MB)
@  1759s  (total 10 workers using 7158 MB)
@  1770s  (total 10 workers using 7186 MB)
@  1781s  (total 10 workers using 7210 MB)
@  1792s  (total 10 workers using 7210 MB)
@  1803s  (total 10 workers using 7211 MB)
@  1814s  (total 10 workers using 7211 MB)
@  1824s  (total 10 workers using 7211 MB)
@  1835s  (total 10 workers using 7212 MB)
@  1846s  (total 10 workers using 7213 MB)
@  1857s  (total 10 workers using 7213 MB)
@  1868s  (total 10 workers using 7213 MB)
@  1879s  (total 10 workers using 7234 MB)
@  1890s  (total 10 workers using 7234 MB)
@  1901s  (total 10 workers using 7278 MB)
@  1912s  (total 10 workers using 7274 MB)
@  1923s  (total 10 workers using 7272 MB)
@  1934s  (total 10 workers using 7256 MB)
@  1945s  (total 10 workers using 7259 MB)
@  1955s  (total 10 workers using 7313 MB)
@  1967s  (total 10 workers using 7334 MB)
@  1977s  (total 10 workers using 7422 MB)
@  1988s  (total 10 workers using 7441 MB)
@  1999s  (total 10 workers using 7479 MB)
@  2010s  (total 10 workers using 7481 MB)
@  2021s  (total 10 workers using 7500 MB)
@  2032s  (total 10 workers using 7512 MB)
@  2043s  (total 10 workers using 7530 MB)
@  2054s  (total 10 workers using 7550 MB)
@  2065s  (total 10 workers using 7561 MB)
@  2076s  (total 10 workers using 7520 MB)
@  2087s  (total 10 workers using 7558 MB)
@  2098s  (total 10 workers using 7614 MB)
@  2108s  (total 10 workers using 7627 MB)
@  2119s  (total 10 workers using 7591 MB)
@  2130s  (total 10 workers using 7565 MB)
@  2141s  (total 10 workers using 7644 MB)
@  2152s  (total 10 workers using 7644 MB)
@  2163s  (total 10 workers using 7604 MB)
@  2174s  (total 10 workers using 7579 MB)
@  2185s  (total 10 workers using 7558 MB)
@  2196s  (total 10 workers using 7554 MB)
@  2207s  (total 10 workers using 7607 MB)
@  2218s  (total 10 workers using 7629 MB)
@  2229s  (total 10 workers using 7649 MB)
@  2239s  (total 10 workers using 7669 MB)
@  2250s  (total 10 workers using 7695 MB)
@  2261s  (total 10 workers using 7695 MB)
@  2272s  (total 10 workers using 7695 MB)
@  2283s  (total 10 workers using 7695 MB)
@  2294s  (total 10 workers using 7698 MB)
@  2305s  (total 10 workers using 7698 MB)
@  2316s  (total 10 workers using 7698 MB)
@  2327s  (total 10 workers using 7698 MB)
@  2338s  (total 10 workers using 7698 MB)
@  2349s  (total 10 workers using 7698 MB)
@  2360s  (total 10 workers using 7698 MB)
@  2370s  (total 10 workers using 7698 MB)
@  2381s  (total 10 workers using 7698 MB)
@  2392s  (total 10 workers using 7656 MB)
@  2403s  (total 10 workers using 7656 MB)
@  2414s  (total 10 workers using 7656 MB)
@  2425s  (total 10 workers using 7656 MB)
@  2436s  (total 10 workers using 7671 MB)
@  2447s  (total 10 workers using 7671 MB)
@  2458s  (total 10 workers using 7671 MB)
@  2469s  (total 10 workers using 7677 MB)
@  2479s  (total 10 workers using 7677 MB)
@  2490s  (total 10 workers using 7677 MB)
@  2501s  (total 10 workers using 7686 MB)
@  2512s  (total 10 workers using 7687 MB)
@  2523s  (total 10 workers using 7715 MB)
@  2534s  (total 10 workers using 7715 MB)
@  2545s  (total 10 workers using 7715 MB)
@  2556s  (total 10 workers using 7715 MB)
@  2567s  (total 10 workers using 7715 MB)
@  2578s  (total 10 workers using 7667 MB)
@  2588s  (total 10 workers using 7667 MB)
@  2599s  (total 10 workers using 7681 MB)
@  2610s  (total 10 workers using 7684 MB)
@  2621s  (total 10 workers using 7688 MB)
@  2632s  (total 10 workers using 7688 MB)
@  2643s  (total 10 workers using 7706 MB)
@  2654s  (total 10 workers using 7706 MB)
@  2665s  (total 10 workers using 7706 MB)
@  2676s  (total 10 workers using 7706 MB)
@  2687s  (total 10 workers using 7707 MB)
@  2697s  (total 10 workers using 7718 MB)
@  2708s  (total 10 workers using 7718 MB)
@  2719s  (total 10 workers using 7718 MB)
@  2730s  (total 10 workers using 7718 MB)
@  2741s  (total 10 workers using 7719 MB)
@  2752s  (total 10 workers using 7723 MB)
@  2763s  (total 10 workers using 7723 MB)
@  2774s  (total 10 workers using 7722 MB)
@  2784s  (total 10 workers using 7727 MB)
@  2795s  (total 10 workers using 7727 MB)
@  2806s  (total 10 workers using 7727 MB)
@  2817s  (total 10 workers using 7663 MB)
@  2828s  (total 10 workers using 7688 MB)
@  2839s  (total 10 workers using 7693 MB)
@  2850s  (total 10 workers using 7683 MB)
@  2861s  (total 10 workers using 7706 MB)
@  2872s  (total 10 workers using 7708 MB)
@  2883s  (total 10 workers using 7708 MB)
@  2893s  (total 10 workers using 7703 MB)
@  2904s  (total 10 workers using 7708 MB)
@  2915s  (total 10 workers using 7708 MB)
@  2926s  (total 10 workers using 7708 MB)
@  2937s  (total 10 workers using 7708 MB)
@  2948s  (total 10 workers using 7703 MB)
@  2959s  (total 10 workers using 7742 MB)
@  2970s  (total 10 workers using 7742 MB)
@  2981s  (total 10 workers using 7742 MB)
@  2992s  (total 10 workers using 7742 MB)
@  3003s  (total 10 workers using 7742 MB)
@  3014s  (total 10 workers using 7739 MB)
@  3024s  (total 10 workers using 7740 MB)
@  3035s  (total 10 workers using 7747 MB)
@  3046s  (total 10 workers using 7747 MB)
@  3057s  (total 10 workers using 7747 MB)
@  3068s  (total 10 workers using 7782 MB)
@  3079s  (total 10 workers using 7782 MB)
@  3090s  (total 10 workers using 7779 MB)
@  3101s  (total 10 workers using 7739 MB)
@  3112s  (total 10 workers using 7747 MB)
@  3123s  (total 10 workers using 7717 MB)
@  3133s  (total 10 workers using 7701 MB)
@  3144s  (total 10 workers using 7724 MB)
@  3155s  (total 10 workers using 7757 MB)
@  3166s  (total 10 workers using 7724 MB)
@  3177s  (total 10 workers using 7717 MB)
@  3188s  (total 10 workers using 7723 MB)
@  3199s  (total 10 workers using 7680 MB)
@  3210s  (total 10 workers using 7680 MB)
@  3221s  (total 10 workers using 7680 MB)
@  3232s  (total 10 workers using 7680 MB)
@  3242s  (total 10 workers using 7680 MB)
@  3253s  (total 10 workers using 7719 MB)
@  3264s  (total 10 workers using 7723 MB)
@  3275s  (total 10 workers using 7735 MB)
@  3286s  (total 10 workers using 7726 MB)
@  3297s  (total 10 workers using 7728 MB)
@  3308s  (total 10 workers using 7704 MB)
@  3319s  (total 10 workers using 7704 MB)
@  3329s  (total 10 workers using 7716 MB)
@  3340s  (total 10 workers using 7713 MB)
@  3351s  (total 10 workers using 7745 MB)
@  3362s  (total 10 workers using 7741 MB)
@  3373s  (total 10 workers using 7741 MB)
@  3384s  (total 10 workers using 7746 MB)
@  3395s  (total 10 workers using 7746 MB)
@  3406s  (total 10 workers using 7747 MB)
@  3417s  (total 10 workers using 7742 MB)
@  3428s  (total 10 workers using 7742 MB)
@  3439s  (total 10 workers using 7765 MB)
@  3449s  (total 10 workers using 7772 MB)
@  3460s  (total 10 workers using 7701 MB)
@  3471s  (total 10 workers using 7704 MB)
@  3482s  (total 10 workers using 7704 MB)
@  3493s  (total 10 workers using 7711 MB)
@  3504s  (total 10 workers using 7746 MB)
@  3515s  (total 10 workers using 7738 MB)
@  3526s  (total 10 workers using 7736 MB)
@  3537s  (total 10 workers using 7729 MB)
@  3548s  (total 10 workers using 7740 MB)
@  3554s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3554s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3554s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3558s  (total 7 workers using 7030 MB)
@  3569s  (total 7 workers using 7030 MB)
@  3575s  (stopping all workers)
@  3575s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3575s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3575s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3575s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3576s  (worker 2 finished with result unknown) python3 avr.py
@  3576s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3576s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3576s  (copied results from worker 0 in /tmp//pr_test)
@  3576s  [0;30;47m(proof race finished with answer unknown in 3575.70 seconds)[m
unknown
c done
